Date,Open,High,Low,Close,Adj Close,Volume
2021-01-26,6.520000,6.611000,6.366000,6.366000,5.776340,10130000
2021-01-27,6.351000,6.625000,6.335000,6.490000,5.888854,13899000
2021-01-28,6.454000,6.648000,6.425000,6.616000,6.003184,14232000
2021-01-29,6.577000,6.652000,6.523000,6.528000,5.923335,14582000
2021-02-01,6.599000,6.607000,6.391000,6.540000,5.934223,18002000
2021-02-02,6.580000,6.694000,6.555000,6.620000,6.006813,15991000
2021-02-03,6.636000,6.676000,6.551000,6.603000,5.991388,8534000
2021-02-04,6.682000,6.759000,6.562000,6.734000,6.110254,10452000
2021-02-05,6.740000,6.830000,6.600000,6.793000,6.163789,11941000
2021-02-08,6.814000,6.867000,6.706000,6.780000,6.151993,8117000
2021-02-09,6.761000,6.792000,6.644000,6.690000,6.070329,10775000
2021-02-10,6.709000,6.711000,6.617000,6.630000,6.015887,12044000
2021-02-11,6.650000,6.818000,6.650000,6.717000,6.094828,6228000
2021-02-12,6.716000,6.735000,6.589000,6.589000,5.978684,7441000
2021-02-17,null,null,null,null,null,null
2021-02-18,6.515000,6.529000,6.288000,6.309000,5.724620,17995000
2021-02-19,6.309000,6.386000,6.218000,6.326000,5.740045,12629000
2021-02-22,5.982000,6.185000,5.911000,6.014000,5.456944,21618000
2021-02-23,6.119000,6.280000,6.067000,6.114000,5.547682,14256000
2021-02-24,6.172000,6.264000,6.131000,6.150000,5.580348,12671000
2021-02-25,6.137000,6.199000,5.972000,6.012000,5.455130,16242000
2021-02-26,5.983000,6.054000,5.858000,5.858000,5.315394,16534000
2021-03-01,5.881000,6.055000,5.835000,5.899000,5.352597,13835000
2021-03-02,5.850000,6.139000,5.770000,6.049000,5.488702,19087000
2021-03-03,6.038000,6.129000,5.844000,6.001000,5.445148,20805000
2021-03-04,6.001000,6.331000,6.001000,6.285000,5.702843,16696000
2021-03-05,6.300000,6.329000,6.086000,6.111000,5.544960,10343000
2021-03-08,5.989000,6.178000,5.955000,5.955000,5.403409,12810000
2021-03-09,5.955000,6.081000,5.917000,5.917000,5.368929,14192000
2021-03-10,5.949000,6.173000,5.917000,6.164000,5.593051,11966000
2021-03-11,6.203000,6.259000,6.099000,6.136000,5.567644,9852000
2021-03-12,6.280000,6.550000,6.120000,6.300000,5.716454,12936400
2021-03-15,6.300000,6.800000,6.260000,6.760000,6.133845,17722900
2021-03-16,6.790000,7.030000,6.650000,6.880000,6.242730,16804000
2021-03-17,6.850000,7.070000,6.790000,6.980000,6.333467,16360700
2021-03-18,7.200000,7.330000,6.910000,6.950000,6.306246,20342300
2021-03-19,7.010000,7.210000,6.990000,6.990000,6.342541,21201600
2021-03-22,7.040000,7.150000,6.990000,7.100000,6.442352,12878500
2021-03-23,7.070000,7.160000,7.050000,7.080000,6.424204,9877600
2021-03-24,7.090000,7.100000,6.780000,6.820000,6.188288,16030100
2021-03-25,6.870000,6.950000,6.760000,6.870000,6.233656,18254100
2021-03-26,6.890000,7.010000,6.870000,6.980000,6.333467,10064700
2021-03-29,7.000000,7.160000,6.990000,7.060000,6.406057,13236400
2021-03-30,7.070000,7.100000,6.970000,7.070000,6.415131,20065800
2021-03-31,7.100000,7.260000,7.090000,7.130000,6.469573,20606600
2021-04-01,6.620000,6.620000,6.330000,6.360000,6.280698,26901600
2021-04-05,6.380000,6.440000,6.300000,6.310000,6.231322,11927400
2021-04-06,6.330000,6.380000,6.200000,6.320000,6.241197,12098000
2021-04-07,6.340000,6.490000,6.290000,6.320000,6.241197,11278800
2021-04-08,6.330000,6.370000,6.240000,6.280000,6.201696,15780300
2021-04-09,6.260000,6.320000,6.200000,6.250000,6.172070,13184700
2021-04-12,6.250000,6.280000,6.040000,6.180000,6.102942,13775200
2021-04-13,6.190000,6.300000,6.130000,6.230000,6.152319,13621500
2021-04-14,6.260000,6.420000,6.240000,6.300000,6.221447,15020300
2021-04-15,6.320000,6.420000,6.280000,6.420000,6.339950,10181900
2021-04-16,6.410000,6.550000,6.350000,6.540000,6.458454,16356000
2021-04-19,6.540000,6.590000,6.420000,6.590000,6.507831,12243400
2021-04-20,6.540000,6.740000,6.520000,6.660000,6.576958,7789400
2021-04-22,6.730000,6.730000,6.460000,6.460000,6.379451,7062800
2021-04-23,6.510000,6.580000,6.410000,6.500000,6.418953,8424900
2021-04-26,6.490000,6.550000,6.410000,6.480000,6.399202,5048100
2021-04-27,6.510000,6.520000,6.420000,6.470000,6.389327,4978800
2021-04-28,6.490000,6.520000,6.340000,6.370000,6.290574,7652600
2021-04-29,6.370000,6.460000,6.200000,6.380000,6.300449,12567500
2021-04-30,6.260000,6.450000,6.090000,6.260000,6.260000,37540800
2021-05-03,6.260000,6.320000,5.990000,6.130000,6.130000,23427300
2021-05-04,6.130000,6.130000,5.970000,6.000000,6.000000,23899200
2021-05-05,6.040000,6.040000,5.880000,6.030000,6.030000,11115000
2021-05-06,6.050000,6.120000,5.930000,5.980000,5.980000,6611800
2021-05-07,6.010000,6.070000,5.950000,6.020000,6.020000,7248800
2021-05-10,6.050000,6.060000,5.930000,5.950000,5.950000,6690600
2021-05-11,5.890000,6.010000,5.850000,5.990000,5.990000,6136300
2021-05-12,5.990000,5.990000,5.730000,5.770000,5.770000,14271100
2021-05-13,5.800000,5.880000,5.760000,5.800000,5.800000,7651500
2021-05-14,5.850000,5.880000,5.810000,5.830000,5.830000,5393600
2021-05-17,5.830000,5.970000,5.810000,5.940000,5.940000,8891400
2021-05-18,5.970000,6.040000,5.900000,6.030000,6.030000,4782500
2021-05-19,5.990000,6.120000,5.970000,6.030000,6.030000,5471100
2021-05-20,6.030000,6.120000,6.000000,6.110000,6.110000,5918900
2021-05-21,6.100000,6.150000,6.060000,6.080000,6.080000,4218500
2021-05-24,6.100000,6.220000,6.100000,6.190000,6.190000,6206400
2021-05-25,6.220000,6.280000,6.160000,6.210000,6.210000,8339900
2021-05-26,6.220000,6.240000,6.140000,6.230000,6.230000,7871700
2021-05-27,6.230000,6.320000,6.150000,6.320000,6.320000,18161800
2021-05-28,6.270000,6.470000,6.240000,6.470000,6.470000,11100300
2021-05-31,6.450000,6.450000,6.290000,6.380000,6.380000,7403200
2021-06-01,6.350000,6.460000,6.350000,6.370000,6.370000,8642600
2021-06-02,6.380000,6.500000,6.380000,6.500000,6.500000,7690700
2021-06-04,6.470000,6.470000,6.320000,6.430000,6.430000,8044200
2021-06-07,6.410000,6.440000,6.350000,6.370000,6.370000,6704500
2021-06-08,6.380000,6.400000,6.260000,6.280000,6.280000,5958500
2021-06-09,6.290000,6.330000,6.170000,6.170000,6.170000,8455200
